,date,time,id,followers,tweet,sentiment
0,20210424,23:54:13,1386106234529529859,6,"Following +600% pump star will be tweeted in super PREM group🚀🚀

Link available only for LIMITED TIME🕓
👇👇👇👇… https://t.co/UnHYwQR6yf",1
1,20210424,23:50:32,1386105307055677444,41,"HUGE Investing firms behind hidden GEM $EQZ Equalizer represents the next generation marketplace for flash loans, a… https://t.co/N6PjaYI639",-1
2,20210424,23:49:53,1386105142810980356,202,"feels so weird

some coins look like they might dump double %s soon (like $LINK and $YFI)

others look ready for bl… https://t.co/1C3C5Jfres",-1
3,20210424,23:48:56,1386104904318525445,756,"融資大手の #Aave( $AAVE) リクイディティマイニングプログラムを開始へ

4/26月曜日に開始される流動性マイニングプログラムにより、Aaveは #DeFi をリードするプロトコルの主流になる可能性があります

ガバナ… https://t.co/E70V2gOyJl",0
4,20210424,23:48:32,1386104804976562178,77,First (experimental) set of recommendations: $ETH $COMP from the Three White Knights candlesticks pattern. https://t.co/YIJXcZCis7,1
5,20210424,23:45:56,1386104149826318337,704,"@YeldF ___
https://t.co/lKyvEEWdni

✅ Collateral Decreasing Loans #dApp is live now on #BSC and #Ethereum

▶️ Borro… https://t.co/KGtx99yKkG",1
6,20210424,23:31:37,1386100547414106118,17,Analizciler piyasaya çıkabilir 😂😂😂 $egld $xvg $aave $eth $hard $btc $ast $icx $neo $crv $yfi $hard $iost $comp $xlm… https://t.co/6wTVzoyzh7,-1
7,20210424,23:24:19,1386098709126164484,60,"RT @C_PATEX: NEW: Markets with 10 decimals, and a nicer look!

Pairs updated:
$ABY/BTC, $COLX/BTC, $COMP/BTC, $DAL/BTC, $DIME/BTC, $ECC/BTC…",1
8,20210424,23:21:58,1386098117838139397,35,Could this be the catalyst for $Aave to move above $Comp? It would be impressive if they could but $Comp has a pret… https://t.co/ooaq3OxHAl,1
9,20210424,23:18:03,1386097132461969411,2207,"RT @bscxhero: 🌟$COMP Giveaway Winners Announcement🌟
Congrats to our winners and thank you to all who participated in the giveaway!
Price: $…",0
10,20210424,23:12:57,1386095848006864906,32545,"RT @LiBZ42: $COMP / $USDT setup is now posted in @TheBirbNest be sure to check it out 👇
https://t.co/y5VH9BiCwO",1
11,20210424,23:04:22,1386093690419130372,38840,"COMP/BTC [#Binance]
Buy Wall detected ✳
495.6 $COMP @ 0.0114 BTC
💰Wall Size: 5.63 BTC
📊24h Vol: 404.77 BTC

Get all… https://t.co/h5XpZoD3dD",0
12,20210424,23:01:15,1386092904410660869,15,"Subscribe the channel and get best FREE signals for Altcoins 👉 https://t.co/gRZWTgFXjP

$OMG $TOMO $FET #bitcoin… https://t.co/Wm2FkzFuY9",1
13,20210424,23:01:12,1386092891517374472,25,"Subscribe the channel and get best FREE signals for Altcoins 👉 https://t.co/9jaMfhfIJu

$OMG $TOMO $FET #bitcoin… https://t.co/lAwZE9aIRg",1
14,20210424,23:01:11,1386092887469854725,19,"Subscribe the channel and get best FREE signals for Altcoins 👉 https://t.co/RSixb3OPu6

$BTC $ETH $XRP $XLM $XIL… https://t.co/KXtwyL5UUO",1
15,20210424,22:52:11,1386090623963439110,209,"@arielsbdar @Mr_Drone Defi se originó en la red de $ETH y los protocolos involucrados se volaron ( $Uni, $Comp,… https://t.co/9tC8ejwHYx",0
16,20210424,22:44:07,1386088591982481417,117,"RT @NEROKART: BUY BUY #kicktoken $kick #kick 🔥

#Bitcoin #cyrpto $xrp #BTC $eth $hot $link $doge $chz $trx $xlm $bnb $nft $ltc $defi $xvg $…",1
17,20210424,22:40:07,1386087584296624128,82,"RT @top7ico: Top 7 Gainers of the Day - April 23rd

$CRWNY $UNCX $CBSN $KDA $COMP $RDN $HNT https://t.co/HmnsESBwjy",1
18,20210424,22:37:11,1386086846745169922,7,"RT @orion_protocol: You choose your future of trading.

Each week, we’re adding new #ETH and #BSC assets on #OrionTerminal, including via a…",1
19,20210424,22:36:10,1386086592373092355,3,YALL ZIL-ETH and SNX-ETH pairs are now onboard the $ORN #OrionTerminal! So go on and vote for the next one:… https://t.co/by7Kt9sKyY,0
20,20210424,22:26:00,1386084032664981516,184,"By 2021-04-24 13:00 GMT, COMP net cap flow of $85M with a price change of -1.7% in last 24 hrs. Free Alert:… https://t.co/mlEjrhbljg",1
21,20210424,22:25:53,1386084004131184644,7146,"$COMP 10min candle works best with EMA clouds

so what do we have here, candle not touching, does this mean we good… https://t.co/VNAt3WGgrl",1
22,20210424,22:23:47,1386083476022075393,15,"RT @BlueCrypto_: $COMP 15min, 30min &amp; 3min candles https://t.co/AdOZpJLipp",0
23,20210424,22:22:11,1386083075080310789,99,@hostoxuk yeah i bought $comp at ALT after retest and it immediately lost all volume.  was like the silence before… https://t.co/FSsDNAS34M,0
24,20210424,22:20:48,1386082723819933696,13,"RT @orion_protocol: You choose your future of trading.

Each week, we’re adding new #ETH and #BSC assets on #OrionTerminal, including via a…",1
25,20210424,22:20:14,1386082581989429248,7146,"$COMP 15min, 30min &amp; 3min candles https://t.co/AdOZpJLipp",0
26,20210424,22:20:04,1386082542089084930,2505,"RT @Cointelegraph: With a liquidity mining program set to launch on Monday, could $AAVE be poised to overtake $COMP in lending supremacy? @…",0
27,20210424,22:12:02,1386080520614916100,7146,"$COMP 15min updated chart 

Got alert set at 38.2% green fib line, till then I'm sitting on the sidelines watching… https://t.co/DWP23z2fvl",-1
28,20210424,22:11:04,1386080276917456903,49,"RT @fatihonline_: #Comp $Comp  yatay direnç kırılmış
İlk hedef çanak tamamlaması 660 $ https://t.co/Ky5Vb1ED2L",0
29,20210424,22:09:18,1386079831390052357,424,"RT @Cointelegraph: With a liquidity mining program set to launch on Monday, could $AAVE be poised to overtake $COMP in lending supremacy? @…",0
30,20210424,22:02:21,1386078081757024259,1128,"@whale_alert Come join the MegaWhale family!

VIP channel made 1015% This MONTH! 

MegaWhale free channel 👇
➡️… https://t.co/Gtw0u7HEi1",1
31,20210424,22:01:06,1386077766106419202,7146,$COMP new 15min candle https://t.co/cW1MLB9vPB,1
32,20210424,22:00:49,1386077697160269825,7146,"$COMP 15min updated chart

Price Action:
-Testing support at 38.2% green fib line
-Next Target at 23.6% red fib lin… https://t.co/lObcSKDUJz",-1
33,20210424,21:59:14,1386077297585922049,20,"RT @Trepyoficial: 📢¡EXTRA!🚨
Con un programa de minería de liquidez que se lanzará el lunes, podría $AAVE estar preparado para adelantar $CO…",0
34,20210424,21:58:43,1386077166572560389,28,"I 👀 you $uma... I know what you're capable of, and I am not missing out this time! $btc $eth $cgld $skl $mana… https://t.co/4R6bjOB3G9",1
35,20210424,21:57:43,1386076915706912770,57,"RT @VentureCoinist: Based on how all the other Defi leaders from previous cycles are pumping, I can't resist buying some $COMP.

No one kno…",-1
36,20210424,21:57:41,1386076906718593025,57,"RT @VentureCoinist: $COMP ripping to target today 🎯

On to the next... https://t.co/YaD248aLxE",0
37,20210424,21:57:02,1386076742239014923,246,"📢¡EXTRA!🚨
Con un programa de minería de liquidez que se lanzará el lunes, podría $AAVE estar preparado para adelant… https://t.co/PADIyHJUac",0
38,20210424,21:56:23,1386076578942275585,116,"RT @Cointelegraph: With a liquidity mining program set to launch on Monday, could $AAVE be poised to overtake $COMP in lending supremacy? @…",0
39,20210424,21:55:52,1386076449396903938,797,"RT @cryptocom: https://t.co/vCNztABJoG #DeFi Wallet

💰 Securely Manage, Swap &amp; Farm DeFi Tokens, including $UNI, $COMP, $YFI, $CRO, $AAVE,…",1
40,20210424,21:50:21,1386075063997370369,644,"RT @Cointelegraph: With a liquidity mining program set to launch on Monday, could $AAVE be poised to overtake $COMP in lending supremacy? @…",0
41,20210424,21:49:32,1386074858384236544,318,"RT @Theclever360: Gemini announces users can now purchase #crypto directly w/ Apple Pay &amp; #Google Pay

The feature is available for 30+ coi…",1
42,20210424,21:49:13,1386074778428231685,23,"RT @Cointelegraph: With a liquidity mining program set to launch on Monday, could $AAVE be poised to overtake $COMP in lending supremacy? @…",0
43,20210424,21:48:30,1386074597989265409,471,"RT @Cointelegraph: With a liquidity mining program set to launch on Monday, could $AAVE be poised to overtake $COMP in lending supremacy? @…",0
44,20210424,21:47:06,1386074243323006990,180,"RT @thomask_cole: $vidt #nft usecase 

$ont $dego $ltc $dent $vgx $hot $cro $qtum $icx $xlm $sol $dot
#eth #doge $doge $xrp #xrp #trx $trx…",1
45,20210424,21:46:38,1386074127463817221,400,"$vidt #nft usecase 

$ont $dego $ltc $dent $vgx $hot $cro $qtum $icx $xlm $sol $dot
#eth #doge $doge $xrp #xrp #trx… https://t.co/NSIhtyRu9i",1
46,20210424,21:46:33,1386074105305198596,239,"RT @xcoinanalysis: Top 5 Mentions Updated Every 15 Minutes

  [BETA STAGE] Except #BTC and #ETH  

  1- $COMP:809036 point 🚀

  2- $AAVE:80…",1
47,20210424,21:46:03,1386073982097633288,1909,"Top 5 Mentions Updated Every 15 Minutes

  [BETA STAGE] Except #BTC and #ETH  

  1- $COMP:809036 point 🚀

  2-… https://t.co/782g5iqLkk",1
48,20210424,21:46:03,1386073980562513925,181,RT @Royski_crypto: @ledgerstatus My bet is on  $COMP https://t.co/Rkfj2sjMbv,0
49,20210424,21:45:02,1386073725460680706,181,$COMP getting ready to pump again imo $,1
50,20210424,21:44:52,1386073683605721094,19409,"Gemini announces users can now purchase #crypto directly w/ Apple Pay &amp; #Google Pay

The feature is available for 3… https://t.co/WX2EI0ev6r",1
51,20210424,21:43:04,1386073229341519875,811137,"With a liquidity mining program set to launch on Monday, could $AAVE be poised to overtake $COMP in lending suprema… https://t.co/VZJ1uJRBTZ",0
52,20210424,21:41:21,1386072798829887496,20,"RT @orion_protocol: You choose your future of trading.

Each week, we’re adding new #ETH and #BSC assets on #OrionTerminal, including via a…",1
53,20210424,21:33:11,1386070741427314692,607,"#ATOM #ATOMUSDT #MKR #MKRUSDT #COMP #COMPUSDT #BTG #BTGBTC 

#Binance 2021-04-24 23:32:40

Rate changes in last 60… https://t.co/CVIKrQ7HqS",0
54,20210424,21:26:26,1386069045275987968,49,"RT @fatihonline_: #Comp $Comp  yatay direnç kırılmış
İlk hedef çanak tamamlaması 660 $ https://t.co/Ky5Vb1ED2L",0
55,20210424,21:24:22,1386068525052219397,12,Waiting for $COMP to get ready to follow $SOL and UP UP UP. https://t.co/qGCo11HIor,1
56,20210424,21:22:00,1386067927770804226,12,@thecryptomonk $COMP too 👀,0
57,20210424,21:17:20,1386066752614830080,54,"RT @PostyXBT: $COMP

Not many out there looking like this right now... Retesting previous range highs as support.

If the market wasn't so…",-1
58,20210424,21:11:58,1386065401776205827,175,"RT @cryptobuzznews: Gemini announces users can now purchase #crypto directly w/ Apple Pay &amp; #Google Pay

The feature is available for 30+ c…",1
59,20210424,21:11:17,1386065230472560640,36,"Taking 2/3 of my fiat to get some $COMP. ₿ chart looks ready to move. Planning on letting this ride, but will withd… https://t.co/aNtBcmXdar",1
60,20210424,21:10:07,1386064937567485953,1514,"USD/COMP (Bittrex) gained 5.51% in the last 20 min. CMC rank: 41 (previous rank: 42). 586.95206496USD, 0.01152686Ƀ… https://t.co/TYkuYgIRUL",-1
61,20210424,21:09:31,1386064785163358212,13,"RT @thomask_cole: Can we find 200 people who put 100% into $vidt  and make 20% profit?

#eth #doge $doge $xrp #xrp #trx $trx $btc #btc #bit…",0
62,20210424,21:08:00,1386064406442872836,72,"RT @DCA_Cryptoz: Strongest Movers #USD
 1 #Arweave $ar 🔥
 2 #Terra $luna 🔥
 3 #Dogecoin $doge 🔥
 4 #Solana $sol 🔥

Strengthening #alts
 1 #…",0
63,20210424,21:06:53,1386064125286141955,20,RT @toommooss: $grt $fil $comp $mkr $hbar $cake $rvn $enj $btcb $nexo $uma $ren $vgx $itx $rev $waves $nfy $musk $elon $forth $shib $selon…,0
64,20210424,21:05:18,1386063725690511363,6,"RT @Gunescobani: sevgili #comp aşar mısın artık direnci (: 

$comp #compusd #Bitcoin https://t.co/NA8rhgqg8V",0
65,20210424,21:04:52,1386063614436589583,237,RT @TradingTank: $COMP Lookin good. https://t.co/FYjMaioCOu,1
66,20210424,21:04:26,1386063505833431040,1757,"RT @cryptobuzznews: Gemini announces users can now purchase #crypto directly w/ Apple Pay &amp; #Google Pay

The feature is available for 30+ c…",1
67,20210424,21:04:17,1386063471037452288,7214,"RT @cryptobuzznews: Gemini announces users can now purchase #crypto directly w/ Apple Pay &amp; #Google Pay

The feature is available for 30+ c…",1
68,20210424,21:04:11,1386063443359322112,1321,"◎5位　$COMP/USDT◎
(左は取引量の増加倍率、右は取引量（1,000単位）を表す)

今　回 ： 5.45倍,  2,289.0 K.USDT
前　回 ： 2.2倍,  419.8 K.USDT
前々回 ： 0.65倍,… https://t.co/DBhvWv1ljY",0
69,20210424,21:04:10,1386063437634146305,1321,"◎取引量急増アラート（15分単位）◎(6時現在)

1位  $FIS/USDT  :  35.52倍
2位  $OM/USDT  :  10.46倍
3位  $PAX/USDT  :  10.03倍
4位  $MIR/USDT… https://t.co/23oU2WCqzy",0
70,20210424,21:04:06,1386063423755022339,7270,"RT @cryptobuzznews: Gemini announces users can now purchase #crypto directly w/ Apple Pay &amp; #Google Pay

The feature is available for 30+ c…",1
71,20210424,21:03:56,1386063383028387840,1837,"RT @cryptobuzznews: Gemini announces users can now purchase #crypto directly w/ Apple Pay &amp; #Google Pay

The feature is available for 30+ c…",1
72,20210424,21:03:52,1386063365416624129,604,"◎5位　$COMP/USDT◎
(左は騰落率、右は売買回数を表す)

今　回　：3.74%,　7,549回
前　回　：0.54%,　2,844回
前々回　：0.09%,　3,535回
３回前　：1.26%,　4,164回
４回前　：-2.41%,　4,369回",0
73,20210424,21:03:51,1386063361566195714,604,"◎直近1時間の騰落率ランキング（上位）◎(6時現在)

1位　$CHR/USDT　:　10.26%
2位　$AUDIO/USDT　:　9.18%
3位　$FIO/USDT　:　8.03%
4位　$AION/USDT　:　7.23%
5位　$COMP/USDT　:　3.74%.",0
74,20210424,21:03:36,1386063298907545608,446,RT @bassackwardsman: Pay close attention to $nu. Price hasn't been this low in quite some time. I have a feeling there's going to be a mass…,0
75,20210424,21:03:02,1386063156515069952,1049,"Strongest Movers #USD
 1 #Arweave $ar 🔥
 2 #Terra $luna 🔥
 3 #Dogecoin $doge 🔥
 4 #Solana $sol 🔥

Strengthening… https://t.co/TR2VqnNii1",0
76,20210424,21:01:17,1386062714875879427,113,RT @TradingTank: $COMP Lookin good. https://t.co/FYjMaioCOu,1
77,20210424,21:00:42,1386062569274634245,37380,"Gemini announces users can now purchase #crypto directly w/ Apple Pay &amp; #Google Pay

The feature is available for 3… https://t.co/Tk9gBwgYrQ",1
78,20210424,21:00:32,1386062525276463105,1639,"العملات الرقمية الأكثر ارتفاعًا 📈 (آخر ساعة)

1- Arweave $AR 23.71356 (11.09%)
2- Celo $CELO 6.23752 (4.45%)
3- Com… https://t.co/v5C4McheYn",0
79,20210424,21:00:23,1386062489067028482,7347,"📈 Biggest Gainers (1 hr) 📈
Arweave $AR 11.09% 🔥🔥
Celo $CELO 4.45% 🔥
Compound $COMP 4.38% 🔥
Terra $LUNA 4.27% 🔥
Serum $SRM 3.89% 🔥",0
80,20210424,21:00:04,1386062408116969472,18003,$COMP Lookin good. https://t.co/FYjMaioCOu,1
81,20210424,21:00:01,1386062393600585743,123,"🏆TOP CRYPTO GAINERS 

🔥CHRUSDT : 4.52% -&gt; 0.272USDT
🔥TRBUSDT : 3.65% -&gt; 67.440USDT
🔥BARUSDT : 2.73% -&gt; 36.287USDT
🔥… https://t.co/T26ll3m1RW",1
82,20210424,20:59:39,1386062301283897346,28,"Who tf is market selling $nu right now? Did someone drop you on your head? It's ok though, because those who know..… https://t.co/kZC0lLVVvS",1
83,20210424,20:58:21,1386061976879702021,6,"RT @fatihonline_: #Comp $Comp  yatay direnç kırılmış
İlk hedef çanak tamamlaması 660 $ https://t.co/Ky5Vb1ED2L",0
84,20210424,20:55:19,1386061213247971329,151,"RT @fatihonline_: #Comp $Comp  yatay direnç kırılmış
İlk hedef çanak tamamlaması 660 $ https://t.co/Ky5Vb1ED2L",0
85,20210424,20:55:09,1386061169341915138,2559,"RT @fatihonline_: #Comp $Comp  yatay direnç kırılmış
İlk hedef çanak tamamlaması 660 $ https://t.co/Ky5Vb1ED2L",0
86,20210424,20:54:50,1386061091579572237,113,"RT @fatihonline_: #Comp $Comp  yatay direnç kırılmış
İlk hedef çanak tamamlaması 660 $ https://t.co/OmXeOlik9E https://t.co/Ky5Vb1ED2L",0
87,20210424,20:54:34,1386061025351503872,252,"RT @fatihonline_: #Comp $Comp  yatay direnç kırılmış
İlk hedef çanak tamamlaması 660 $ https://t.co/Ky5Vb1ED2L",0
88,20210424,20:54:30,1386061006003130373,11,"RT @fatihonline_: #Comp $Comp  yatay direnç kırılmış
İlk hedef çanak tamamlaması 660 $ https://t.co/Ky5Vb1ED2L",0
89,20210424,20:53:42,1386060803611185160,7146,$COMP ya baby! like Magic! All my hard work starting to pay off 💪 https://t.co/nLqGAMWDeN,1
90,20210424,20:52:21,1386060467009949697,10,"RT @fatihonline_: #Comp $Comp  yatay direnç kırılmış
İlk hedef çanak tamamlaması 660 $ https://t.co/Ky5Vb1ED2L",0
91,20210424,20:52:12,1386060428443226116,13,$grt $fil $comp $mkr $hbar $cake $rvn $enj $btcb $nexo $uma $ren $vgx $itx $rev $waves $nfy $musk $elon $forth… https://t.co/Aw8j3c5oTP,0
92,20210424,20:51:46,1386060318950973441,137705,"#Comp $Comp  yatay direnç kırılmış
İlk hedef çanak tamamlaması 660 $ https://t.co/OmXeOlik9E https://t.co/Ky5Vb1ED2L",0
93,20210424,20:50:00,1386059875927552000,63,@novogratz @SBF_Alameda @d0h0k1 @cz_finance Thoughts on $UNI $MKR $COMP ?,0
94,20210424,20:47:48,1386059320048164870,164,RT @TopForexInsight: Pretty cool! For only 5 $ONE you can buy a staking voucher on @davinci_gallery. For people that don't have enough ONE…,1
95,20210424,20:47:43,1386059300280406017,1422,"Top 10 coins by Coinrank as of April 24th:

$ETH #Ethereum
$ADA #Cardano
$DOT #Polkadot
$SOL #Solana
$MIOTA #IOTA… https://t.co/krJVvAeoWH",1
96,20210424,20:45:13,1386058671482941450,400,"Can we find 200 people who put 100% into $vidt  and make 20% profit?

#eth #doge $doge $xrp #xrp #trx $trx $btc… https://t.co/Uf6Tw7Mml7",0
97,20210424,20:44:45,1386058553627222017,28,Pay close attention to $nu. Price hasn't been this low in quite some time. I have a feeling there's going to be a m… https://t.co/vkoQF5NLTU,0
98,20210424,20:39:04,1386057121742135300,20,"RT @orion_protocol: You choose your future of trading.

Each week, we’re adding new #ETH and #BSC assets on #OrionTerminal, including via a…",1
99,20210424,20:37:56,1386056838366461954,239,"RT @orion_protocol: You choose your future of trading.

Each week, we’re adding new #ETH and #BSC assets on #OrionTerminal, including via a…",1
100,20210424,20:28:46,1386054532166193154,47,"RT @Cryptoyieldinfo: $COMP to $AAVE to $DUCK to $INV.

If you have $YFI or $XSUSHI, inverse banking is awesome , and is even better than th…",1
101,20210424,20:20:34,1386052468774248457,1084,Team of traders and programmers made a tool which predicts pumps and dumps few hours before 👉… https://t.co/MY5RFkU6op,-1
102,20210424,20:19:06,1386052097544753155,341,"RT @orion_protocol: You choose your future of trading.

Each week, we’re adding new #ETH and #BSC assets on #OrionTerminal, including via a…",1
103,20210424,20:10:13,1386049864514117634,25,Team of traders and programmers made a tool which predicts pumps and dumps few hours before 👉… https://t.co/BJd9Mx3F6T,-1
104,20210424,20:10:12,1386049856821678094,19,Team of traders and programmers made a tool which predicts pumps and dumps few hours before 👉… https://t.co/5EomlUahQF,-1
105,20210424,20:07:40,1386049222634467329,2444,"Dear $COMP governance 🐳s, wen $AAVE on @compoundfinance so I can earn COMP wit my AAVE stack? 🔃🔁🔄🤔",0
106,20210424,20:05:37,1386048706944798721,2394,"Strong #Uptrends in 4-Hours/1-Day (Binance $BTC pairs):

$BNB $CELO $COMP $DGB $ETC $ETH $FTT $MKR $NEO $PSG $SOL… https://t.co/5tmjWm29wY",1
107,20210424,19:59:43,1386047221699854340,289,"RT @orion_protocol: You choose your future of trading.

Each week, we’re adding new #ETH and #BSC assets on #OrionTerminal, including via a…",1
108,20210424,19:59:24,1386047140007489542,6,"Next +400% pump star will be posted in best PREMIUM chat🚀🚀

Link open only for LIMITED TIME🕓
👇👇👇👇… https://t.co/iG3PFSAIKw",1
109,20210424,19:58:36,1386046940677394434,117,@ledgerstatus My bet is on  $COMP https://t.co/Rkfj2sjMbv,0
110,20210424,19:58:12,1386046838290194437,184,"Today's #altcoin dips are power players;

1. @THORChain - $RUNE
2. @compoundfinance - $COMP
3. @helium - $HNT
4.… https://t.co/iXoZhbNxxi",0
111,20210424,19:45:02,1386043524840296454,117,"RT @borsaistanbul6: Bakmamı istediğiniz coinleri $Coin şeklinde yoruma yazabilirsiniz. Hemen bakmaya başlayacağım. 

$ETH $DOGE $XRP $BTC $…",0
112,20210424,19:44:59,1386043511326363657,2725,"Bakmamı istediğiniz coinleri $Coin şeklinde yoruma yazabilirsiniz. Hemen bakmaya başlayacağım. 

$ETH $DOGE $XRP… https://t.co/WmBcy0c1Za",0
113,20210424,19:43:55,1386043242479751168,5359,"RT @orion_protocol: You choose your future of trading.

Each week, we’re adding new #ETH and #BSC assets on #OrionTerminal, including via a…",1
114,20210424,19:40:56,1386042495281287170,111,"RT @orion_protocol: You choose your future of trading.

Each week, we’re adding new #ETH and #BSC assets on #OrionTerminal, including via a…",1
115,20210424,19:37:28,1386041619628036096,1914,"RT @orion_protocol: You choose your future of trading.

Each week, we’re adding new #ETH and #BSC assets on #OrionTerminal, including via a…",1
116,20210424,19:36:42,1386041429017911298,2030,"RT @orion_protocol: You choose your future of trading.

Each week, we’re adding new #ETH and #BSC assets on #OrionTerminal, including via a…",1
117,20210424,19:33:57,1386040737528262664,1,"RT @Suhana_34: $XRP #Ripple Update- 

Finally breakout. 75 cents next and then 1$. been waiting for a long time, Off to a flyer!

⭕️ For mo…",-1
118,20210424,19:33:20,1386040581097500675,20,"https://t.co/bSyuTTNC48 
 3$AAVE $ADA $ALGO $ATOM $BCH $BNB $BSV $BTC $BTT $CAKE $COMP $DOGE $DOT $ELGD $EOS $ETH… https://t.co/Mt2wbyHRBq",0
119,20210424,19:30:26,1386039848864305155,4,"RT @top7ico: Top 7 Gainers of the Day - April 23rd

$CRWNY $UNCX $CBSN $KDA $COMP $RDN $HNT https://t.co/HmnsESBwjy",1
120,20210424,19:26:36,1386038885415784449,433,"RT @orion_protocol: You choose your future of trading.

Each week, we’re adding new #ETH and #BSC assets on #OrionTerminal, including via a…",1
121,20210424,19:26:18,1386038812439052290,809,"RT @1_adoy: Glenn drops 100k agents possible by yearend.

(street @ 60k)

Investors worried about vc-funded, new tech-enabled ipo $COMP.

I…",1
122,20210424,19:23:33,1386038120525836291,5692,"$BTC on the 30mins time frame forming a channel. 

$BNT $ETH $ADA $LINK $BNB  $UNI $AAVE $REN $SUSHI $COMP $BAND… https://t.co/YDQIroFGmB",0
123,20210424,19:21:37,1386037633562947592,55,@imBagsy Finally set up an FTX acct. just sent some LTC. I think dis ting is going to yeet upwards like $comp $aave last summer,0
124,20210424,19:13:12,1386035513610719232,39,"RT @AltcoinSherpa: $COMP: This is 1 of the coins to watch, arguably a bullish accumulation period over several weeks. This sell liquidity a…",0
125,20210424,19:09:44,1386034641958838275,7146,$COMP needs to get above 38.2% red fib line &amp; from there could see reverse to the upside https://t.co/ueBnazthKA,0
126,20210424,19:05:04,1386033466664423427,164,"I am loaded in alts...to the moon 🌙 or down the toilet: $COMP, $CGLD, $UMA, $BAND, $MATIC, as well as $MANA, $ALGO… https://t.co/pLzVYByQYH",-1
127,20210424,19:00:07,1386032220276674560,181,"*note:
Drops 100k agents @ 16:15

Interview was w/ $comp recruiter",0
128,20210424,18:59:00,1386031939455438849,72,"RT @Cryptoyieldinfo: $COMP to $AAVE to $DUCK to $INV.

If you have $YFI or $XSUSHI, inverse banking is awesome , and is even better than th…",1
129,20210424,18:58:43,1386031867481165831,181,"Glenn drops 100k agents possible by yearend.

(street @ 60k)

Investors worried about vc-funded, new tech-enabled i… https://t.co/LmQSscX22i",1
130,20210424,18:44:52,1386028382379462656,26,"RT @orion_protocol: You choose your future of trading.

Each week, we’re adding new #ETH and #BSC assets on #OrionTerminal, including via a…",1
131,20210424,18:42:26,1386027773131636743,77,Do yourself a favor and counter trade most big CT “influencers” now #Bitcoin $btc $ltc $eth $doge $xrp $ada $uni… https://t.co/MOLr6pWIKt,1
132,20210424,18:41:30,1386027536459735040,55,@Seranged Lol missed the pump a min ago but this thing is going to be priced like $comp or $save in no time. I believe,1
133,20210424,18:37:30,1386026528954195968,51,@CInvstor @PostyXBT $COMP holding up really well too -- check the charts.,1
134,20210424,18:37:16,1386026472658382850,58,Any of these stand out for you? Keep for sure or dump for sure? ISO opinions!  $zrx $key $solve $xlm $snt $knc… https://t.co/YJ0x6DeUpQ,1
135,20210424,18:36:46,1386026343939420163,39,"$BTC UPDATE!!❗️❗️❗️

Checkout the link in bio for crypto signals

$ZRX $COMP $DOGE $STX #bitcoin $ATOM $MATIC 6308 https://t.co/z1aOEj1Y4l",0
136,20210424,18:33:45,1386025586792046594,13756,"RT @orion_protocol: You choose your future of trading.

Each week, we’re adding new #ETH and #BSC assets on #OrionTerminal, including via a…",1
137,20210424,18:31:40,1386025061140811778,46868,"[SCAN RESULTS - 15m - #USDT PAIR]

Binance top 5 bullish strength
1: $HARD
2: $TROY
3: $CTK
4: $XMR
5: $LUNA

Binan… https://t.co/iwqSDyDky3",1
138,20210424,18:30:03,1386024654964510724,1054,"The $unn bug bounty starts this Monday

Payout Tiers
The total bug bounty budget will be divided amongst the follow… https://t.co/QCV4GBehlt",0
139,20210424,18:28:14,1386024197948723201,1582,"Hey crypto twitter. 

If so bearish. Why not long $comp

Play the whole ecosystem you know so well without emotiona… https://t.co/vKYuJcjo22",1
140,20210424,18:23:15,1386022944682426378,146,"RT @orion_protocol: You choose your future of trading.

Each week, we’re adding new #ETH and #BSC assets on #OrionTerminal, including via a…",1
141,20210424,18:17:11,1386021417863450628,75,"$LINK USDT till now 23% up from buyzone from 10x leverage within 3 hours 🔥😍

For more information, join my free cha… https://t.co/ByHRUAgyCR",1
142,20210424,18:16:53,1386021343196557313,57,@PostyXBT Ye. Was looking earlier. Powered through. $comp 💪🏼 https://t.co/2sunMadePg,0
143,20210424,18:14:04,1386020630672285698,43161,"$COMP

Not many out there looking like this right now... Retesting previous range highs as support.

If the market… https://t.co/1p63qnAVWg",-1
144,20210424,18:08:30,1386019230118678533,68718,"📉 Criptomonedas Perdedoras:

$ARRR Pirate Chain -38.42% (USD $10.07)
$WAVES Waves -9.31% (USD $13.41)
$RUNE THORCha… https://t.co/a8eHDPd7XN",0
145,20210424,18:06:50,1386018812655456257,7,"RT @orion_protocol: You choose your future of trading.

Each week, we’re adding new #ETH and #BSC assets on #OrionTerminal, including via a…",1
146,20210424,18:05:17,1386018423185055744,105,#defi $comp $aave $yfi #defigems #ETH #PancakeSwapV2 https://t.co/SWZnCmpZQa,0
147,20210424,17:55:14,1386015894346870789,400,"Can we find 200 people who put 100% into $vidt  and make 20% profit?

#eth #doge $doge $xrp #xrp #trx $trx $btc… https://t.co/ww3esrFHnv",0
148,20210424,17:52:25,1386015184087666688,400,"$ont $dego $ltc $dent $vgx $hot $cro $qtum $icx $xlm $sol $dot $vidt
#eth #doge $doge $xrp #xrp #trx $trx $btc #btc… https://t.co/AYHSZZ72n8",1
149,20210424,17:52:01,1386015083151642634,400,"$ont $dego $ltc $dent $vgx $hot $cro $qtum $icx $xlm $sol $dot $vidt
#eth #doge $doge $xrp #xrp #trx $trx $btc #btc… https://t.co/yHn3X2ZcMo",1
